tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
318022259,1730.02,PC,2459961.132517,2.1555232,1.445,742.0,1.47809,0.53,3691.0,4.70931,10.3595,0.9618264532582166,791
241592217,6620.01,PC,2460094.093286,3.8647617,4.038,7591.0,13.7097,1.83,6119.0,3.98,13.2261,0.9617881360755369,792
219742885,4580.01,PC,2458684.084719,0.9167992,1.3578155,39.0383592,0.6115871,0.973028,5659.0,5.62196,8.5954,0.96176045006173,793
139350191,7369.01,PC,2460574.789538,10.2887023,2.967,8079.0,9.85033,1.08,5853.0,4.4,11.5809,0.9615404367736795,794
129637892,155.01,PC,2460168.813769,5.4499753,4.319,973.0,5.28759,1.79,6220.5,3.99,9.0284,0.9613761180264604,795
280254984,3758.01,PC,2459736.687477,3.4177514,3.415,10160.0,15.3577,1.52,5868.0,4.1,12.5489,0.9612442274337976,796
276704866,5935.01,PC,2459819.923024,3.0200448,1.597,10640.0,13.0636,1.23,5585.0,4.25,12.6045,0.9610017259895542,797
279331929,7218.01,PC,2460528.877221,4.9030173,3.098,4872.0,11.3707,1.64,5663.0,4.01,12.0952,0.9609567475004018,798
156949982,2867.01,PC,2459965.827646,5.6392638,4.436,7320.0,14.2003,1.65,5904.0,4.03,13.4861,0.9609474708849362,799
198162530,5738.01,PC,2458683.640443,0.768125,0.9992062,491.4350185,1.3040556,0.569914,3717.0,4.67682,12.1898,0.9609346188709625,800
367630162,2104.01,PC,2460336.160755,3.2723118,1.815,464.0,1.46772,0.72,4907.0,4.62,10.0556,0.9608643493753696,801
66296167,6046.01,PC,2459911.708915,3.413702,2.9160091,15800.4739836,12.9118144,1.01592,5845.0,4.44554,13.7471,0.9608521808256317,802
140893722,6900.01,PC,2458332.823317,13.9223368,3.0897341,551.9568212,1.7196615,0.737084,4468.0,4.54813,11.5872,0.960750483709906,803
31605271,6406.01,PC,2459984.134429,2.2314165,1.255,17612.0,11.7385,0.75,4956.1,4.59,13.0461,0.960746171708287,804
29385858,5990.01,PC,2458976.923578,700.9622566,6.2194192,456.5698347,2.2203819,1.00018,5626.0,5.47131,9.43301,0.9607261579873506,805
445837596,3896.01,PC,2459634.322384,4.3773113,2.329,1430.0,2.97425,0.75,5127.0,4.63,11.6832,0.9605580550905001,806
468832904,3780.01,PC,2459391.613431,1.4005308,2.1755276,21518.3969126,15.9952422,1.06059,5765.0,4.4,13.4718,0.9605013648577072,807
322807675,2398.01,PC,2459285.441427,19.4061437,1.961,11150.0,8.75357,0.82,5099.0,4.55,11.6701,0.9604299277927397,808
266425782,3698.01,PC,2459911.943119,2.3467263,4.2923576,6652.2691917,15.2126883,1.78044,6121.8,4.0,12.488,0.96041294184465,809
418629890,7234.01,PC,2460532.544337,3.4202745,3.766,7438.0,11.984,1.6,6095.0,4.09,12.6402,0.960405593365021,810
145804834,6615.01,PC,2460090.248705,3.5911377,1.623,13850.0,11.6235,0.99,6094.0,4.5,12.0846,0.9602191691255672,811
147456499,2659.01,PC,2459140.202044,1.2558789,1.795,22260.0,14.1053,0.91,4926.0,4.43,12.7331,0.9600749937621513,812
420016507,2676.01,PC,2459168.078836,3.4082154,3.901,10060.0,16.7879,1.59,6231.4,4.11,12.7082,0.959973930637069,813
19117967,4803.01,PC,2459540.496396,8.4516737,3.896,2930.0,8.2562,1.48,5782.9,4.11,12.0548,0.959950102536717,814
220144363,4199.01,PC,2458487.70703,4.4466179,4.511,7930.0,16.7023,1.85,6534.0,4.03,11.5141,0.9599333447226389,815
272782321,4096.01,PC,2459836.287468,10.1045108,3.23,1490.0,3.3818,0.9,5053.0,4.46,12.4983,0.9599281084968713,816
124617560,6572.01,PC,2460062.895722,3.6462287,3.662,6153.0,14.2198,1.84,5707.0,3.92,13.2336,0.9597455334062046,817
380836882,2526.01,PC,2459381.86834,8.011385,5.197,7890.0,11.7844,1.29,5923.0,4.25,11.0586,0.9595440119511559,818
81247877,3915.01,PC,2459688.491692,2.2012625,2.175,25690.0,13.6145,0.81,5177.8,4.56,12.3655,0.9594577825787286,819
144124187,2395.01,PC,2460014.603848,7.8686762,4.0228111,10335.986166,11.8276114,1.13572,6394.0,4.43,11.7622,0.9593249349613141,820
273850708,2616.01,PC,2460154.915572,1.8531628,2.019,34220.0,13.5946,0.68,5355.0,4.46,13.426,0.9592468635639473,821
4102368,4241.01,PC,2459990.965135,3.1118943,2.761,16660.0,14.3339,1.08,5412.6,4.33,13.6438,0.9591773762533694,822
453410966,3789.01,PC,2459602.973528,4.120004,1.9086349,13334.2651359,10.4236143,0.902842,5497.6,4.51,13.1351,0.9591649376029204,823
251743761,7238.01,PC,2460526.803768,3.930467,2.281,19093.0,12.1575,0.91,4913.0,4.43,12.5489,0.9591549382007364,824
219436394,2100.01,PC,2459605.640236,23.6573994,2.308778,1180.9350567,3.0681221,0.846615,5535.0,4.57126,10.8676,0.9591496370313164,825
343774169,7163.01,PC,2460414.450374,5.3913891,1.995,4086.0,4.28654,0.71,5179.0,4.68,11.2584,0.9591098849556798,826
47319867,5423.01,PC,2460234.24663,5.7188414,2.2172849,3214.065952,4.2762449,0.76036,4964.8,4.59,12.6165,0.959018800277427,827
151760597,7217.01,PC,2460530.653241,3.9859545,3.729,6488.0,13.1539,1.71,5566.0,3.96,12.3942,0.9588742098040429,828
290308758,3582.01,PC,2459816.901929,4.4168832,3.659,11250.0,14.9431,1.42,5847.0,4.16,12.7937,0.9587546245116586,829
422217860,5662.01,PC,2459689.673073,2.3144207,1.402,1720.0,2.71343,0.62,3687.0,4.63,11.8706,0.9586961522711918,830
286864983,772.01,PC,2458575.945327,11.0163421,3.5235771,6918.5557902,6.9124465,0.815374,5184.0,4.57383,10.8815,0.9586187784832286,831
369336146,356.01,PC,2459090.758499,5.7694373,3.9249606,4655.9610935,11.9640451,1.5989701,5499.0,4.01,13.0524,0.9585930731465243,832
387974148,5551.01,PC,2459474.72141,2.40541,1.608779,1279.2023438,2.0045261,0.552722,3768.0,4.69159,12.4507,0.9585426069634462,833
402898317,2093.01,PC,2458751.624048,53.8108713,4.2655099,965.1696621,2.2249096,0.730261,4455.0,4.55621,10.6699,0.958425274738024,834
308613965,3674.01,PC,2459909.403907,4.4619426,3.232,10390.0,13.0569,1.36,5854.0,4.2,13.128,0.9584026956950126,835
198185513,6907.01,PC,2460286.464218,3.3795099,2.7055281,18575.2343451,10.862172,0.799465,5203.0,4.57695,13.8213,0.9582623249264858,836
229581160,4452.01,PC,2459911.846148,3.4149091,2.7231879,13219.6475165,13.9171881,1.13032,5480.0,4.31394,13.5167,0.9581892348373815,837
188668950,5731.01,PC,2459130.335118,270.303816,6.682468,2898.2731965,4.4969676,0.767409,4448.25,4.51125,11.241,0.9578833396593159,838
302908969,5595.01,PC,2459598.869415,5.9900508,2.104,3680.0,4.71645,0.74,4119.0,4.51,12.1765,0.9578640117699433,839
401283491,3032.01,PC,2458622.183163,3.4677103,2.234,10000.0,12.3649,1.18,5645.0,4.29,13.2727,0.957691490456875,840
200805484,2654.01,PC,2459168.071986,2.967599,1.688,10410.0,8.00413,0.76,4396.0,4.52,13.0725,0.9576117983779177,841
59582240,5166.01,PC,2459576.329573,1.7726881,1.409,390.0,1.7148,0.89,5502.0,4.53,10.0063,0.9573585033943047,842
286763141,6284.01,PC,2460035.841876,3.4475935,1.731,320.0,0.830466,0.47,3548.0,4.77,9.72334,0.9572984814861585,843
363083571,3449.01,PC,2459385.434401,3.8249546,3.874,7630.0,15.0897,1.69,6341.2,4.08,12.5451,0.9570710365269788,844
238542895,2553.01,PC,2459232.131956,8.3848067,4.5181283,11925.6417552,11.5945537,1.02264,5757.5,4.29,11.8225,0.9570703390646924,845
320208949,3867.01,PC,2459653.142376,5.7310859,1.693,10870.0,11.8502,1.07,5552.1,4.37,12.7251,0.957051033933269,846
160432093,5971.01,PC,2459828.685263,3.9914012,4.2579634,8891.5603147,17.0087765,1.75165,6528.05,4.0799,10.9852,0.9569888151754489,847
365021641,3309.01,PC,2459382.076495,7.4832824,3.802,12910.0,12.264,1.06,5306.0,4.35,11.8633,0.956924021629629,848
58461209,3118.01,PC,2458594.480161,3.8098324,3.881,3250.0,10.3911,1.78,5406.0,3.91,11.4553,0.9568223336157345,849
317170536,7198.01,PC,2460501.081878,4.2271814,3.25,15027.0,13.559,1.2,5913.0,4.31,13.0084,0.9565202020384842,850
167905035,4191.01,PC,2458548.668852,742.8561164,5.6483285,415.3404179,2.2756143,1.10194,5816.0,4.37494,8.6282,0.9564144287698058,851
312991501,3804.01,PC,2460313.036448,3.2905683,2.7899266,18079.622642,14.6087971,1.06203,5689.0,4.39,13.1225,0.9563176806900066,852
143257768,5679.01,PC,2459058.716872,1.6622263,3.415,12560.0,18.8693,1.61,6152.0,4.09,11.2016,0.9562574190867227,853
8853478,5390.01,PC,2459617.289687,15.0619708,3.2914107,2775.349458,4.687483,0.890607,5441.34,4.51596,10.9762,0.9562447289178929,854
303456821,5941.01,PC,2459803.434951,11.0771916,4.091,1920.0,2.97165,0.69,4738.0,4.64,11.9693,0.9562205338266057,855
89062142,4674.01,PC,2459161.883903,4.2430633,3.582,7270.0,12.965,1.53,5595.0,4.07,13.1662,0.9560745040548377,856
288132261,1258.01,PC,2460333.648786,10.2613397,4.855,726.0,3.60391,1.49,6124.0,4.15391,9.13619,0.9560221138590003,857
294471966,1446.01,PC,2458689.364498,6.3170657,2.4466954,688.3375977,2.4720516,0.83031,5180.0,4.54308,10.7502,0.955940400948815,858
89417257,6738.01,PC,2460122.480944,3.6234424,4.383,3332.0,9.13018,1.95,5815.0,3.88,12.0409,0.9557088339337005,859
31637479,4182.01,PC,2460184.893103,27.848697,3.519,343.0,2.77036,1.56,5399.6,3.9,9.2747,0.9556122237236255,860
262928973,6901.01,PC,2459036.647119,3.2727859,1.703415,450.9235482,1.4541092,0.68788,4550.0,4.62037,10.61,0.9555015709648343,861
441122551,7485.01,PC,2460805.366309,3.3870505,2.7109339,18938.3068072,11.6939337,0.85419,5113.0,4.50946,13.7585,0.9554802719943485,862
32460142,4382.01,PC,2459363.823865,10.6895417,3.6496675,643.3958437,3.7848,1.45476,6255.0,4.19885,9.3397,0.955417449285545,863
77258279,3656.01,PC,2459906.227504,5.5122277,2.82,10785.0,12.2781,1.18,5587.5,4.29,13.1951,0.955346308062419,864
239134248,3812.01,PC,2459602.230996,3.8850001,2.8815405,18102.202403,12.1627174,0.89315,5382.2,4.51,12.4679,0.9553458799058879,865
115683877,6144.01,PC,2459849.06266,6.3765906,5.303,4465.0,10.9141,1.8,5433.0,3.91,13.1564,0.9553163403840614,866
170627138,6580.01,PC,2460061.735735,10.9600975,6.171,4111.0,9.91407,2.04,5586.7,3.82,11.7921,0.9552902513880264,867
50312495,1211.01,PC,2460180.146446,18.1663644,2.464,624.0,2.80447,1.14,5572.9,3.83,9.8135,0.955234261621935,868
349071261,4601.01,PC,2459501.2671,2.7875233,1.7384121,8077.6726128,15.2099907,1.27487,6408.3,4.34,10.3099,0.9550328017613559,869
222485202,5838.01,PC,2459791.742675,3.5982966,1.614,28570.0,13.0275,0.75,4458.0,4.54,12.8557,0.9550224107756972,870
236934937,2291.01,PC,2459620.204224,9.405877,1.5560322,1425.9330181,1.977596,0.475701,3869.0,4.75875,11.9959,0.9547026618711951,871
279514271,2339.01,PC,2459964.335411,9.7728388,7.4907772,2279.7003176,12.0232332,2.43731,5636.8,3.66,11.9507,0.9546900899709696,872
124174267,3107.01,PC,2459330.174264,4.7343852,4.468,12440.0,18.0528,1.6,5776.0,4.05,12.477,0.9546311549852908,873
243550555,6571.01,PC,2460062.22621,11.5379235,3.661,1405.0,3.827,1.01,5835.0,4.45,10.9535,0.95459183485722,874
256046749,5858.01,PC,2459778.065425,7.1476512,3.03,13510.0,11.017,0.94,5287.0,4.45,12.3224,0.954480841628644,875
146413471,6454.01,PC,2459948.818566,22.5012924,4.055,3758.0,5.01721,0.9,5443.0,4.51,11.0427,0.9544319843767797,876
32090583,218.01,PC,2458325.547997,0.4384814,0.5192935,486.4774785,0.6505972,0.284538,3146.0,4.438,13.3292,0.9544196288892219,877
65416038,4190.01,PC,2458388.816262,15.6062307,3.6444849,659.0717891,2.1494954,0.816585,5067.0,4.54195,10.6617,0.9543812460831846,878
372178596,6146.01,PC,2459851.168508,4.5803096,4.962,6130.0,14.6817,2.1,5770.0,3.81,13.1289,0.9542873083709442,879
192833836,7384.01,PC,2460668.525654,6.2335155,1.5179746,13899.3555966,3.9286675,0.313932,3211.0,4.91063,13.694,0.9541838058347437,880
402319411,317.01,PC,2459090.203596,3.3262977,2.9439229,24223.6280838,14.7729343,0.947585,5391.0,4.46,12.9238,0.9541405530664768,881
421951960,4183.01,PC,2458332.496296,11.7915574,1.6063345,661.9685157,3.2687802,1.24512,6407.0,4.35687,9.10478,0.9541156265164175,882
63100069,7170.01,PC,2460234.779918,1.917096,1.0402081,4017.0792074,3.5741192,0.523126,3653.0,4.71723,12.8317,0.9537861920436921,883
220459826,872.02,PC,2458415.298849,4.9727711,0.7889782,825.5374706,2.6058369,0.75636,4872.54,4.68951,11.8348,0.953727621201566,884
435878153,6258.01,PC,2458764.784402,0.5570869,0.9916975,995.2172114,1.2151478,0.380156,3392.0,4.84507,12.0398,0.9535445727654152,885
345143460,1533.01,PC,2460446.421805,3.6458046,1.828,1168.0,2.93272,0.88,5053.0,4.48,10.1128,0.9534868880227302,886
198360694,2071.01,PC,2459659.620814,5.6739336,2.8074156,641.2779235,2.587582,1.00286,5873.3,4.46212,11.04,0.9532962705866846,887
26051436,3401.01,PC,2459275.591697,3.6689529,2.866,14780.0,13.2074,1.06,5642.0,4.38,13.3298,0.9527851320647356,888
263748033,4422.01,PC,2460119.519989,4.90826,4.324,8881.0,15.7889,1.83,7995.0,4.2,9.944,0.9526727980498481,889
394570569,3488.01,PC,2459379.699385,6.9625419,4.564,1030.0,2.97636,0.95,5727.0,4.5,11.7789,0.9525436546547488,890
337217173,7049.01,PC,2460214.323255,40.3833862,2.345,6555.0,2.03391,0.25,3236.0,4.98108,11.5546,0.9525409603525686,891
321688498,2290.01,PC,2458764.986586,0.3862197,0.9122445,437.6381201,1.1988782,0.566304,3863.0,4.67991,11.1079,0.9524132637804313,892
241569046,3239.01,PC,2460043.084473,2.2310803,3.3193427,12565.1881618,16.1961401,1.42673,5905.0,4.16,13.5286,0.952374393688614,893
96170689,5355.01,PC,2459912.057185,9.6125545,4.242,3470.0,9.05686,1.51,5825.7,4.1,12.0647,0.9522648127397042,894
302798365,2946.01,PC,2459331.56416,4.9186433,1.849,19840.0,10.544,0.72,4394.0,4.56,12.3977,0.9522624833068535,895
291109653,5486.01,PC,2459691.062965,2.0247088,1.34,4390.0,3.7963,0.55,3654.0,4.69,12.2937,0.9521844528911579,896
439873430,4671.01,PC,2459167.096077,17.1470323,3.895,2310.0,5.37173,1.13,5689.0,4.34,11.6733,0.9518867445852021,897
391904697,705.01,PC,2458352.13367,47.0196372,5.8659335,1251.7456152,3.1012834,0.877877,5249.18,4.68369,11.4994,0.9518761894558788,898
39724477,2729.01,PC,2459211.895505,4.0350169,2.108,25420.0,12.5268,0.75,5240.2,4.64,12.263,0.9517481904951289,899
266486214,6433.01,PC,2459237.888296,9.6355,3.178,4365.0,9.70279,1.68,5589.0,3.99,11.3461,0.9516629769997167,900
319568755,6788.01,PC,2460116.929651,24.092358,3.907,14405.0,12.4646,1.06,5388.0,4.36,13.1004,0.9513802919706565,901
412666676,6734.01,PC,2460114.258841,4.6068687,3.286,15647.0,12.7334,1.08,5917.0,4.4,13.0013,0.9512508978223368,902
177712122,6302.01,PC,2459907.648297,2.8465714,1.419,16671.0,12.8225,0.83,4802.0,4.5,13.2402,0.951183676579332,903
38509907,722.01,PC,2458339.134431,15.3004892,3.1952319,1265.2897827,2.3968761,0.660762,4082.0,4.63162,11.9755,0.951126652037356,904
88114177,5531.01,PC,2458873.596672,4.5352255,3.0733542,195.4048675,1.753622,1.10259,5788.42,4.37027,8.5727,0.9511072273468208,905
91324328,6739.01,PC,2460115.369124,4.6588405,1.429,12845.0,10.0709,0.83,4768.0,4.49,12.5258,0.9510602034003469,906
75171363,5455.01,PC,2459545.639101,4.267781,4.58,5120.0,12.0047,1.67,5903.0,4.02,13.3462,0.9510137487959432,907
147425389,2312.01,PC,2459063.37533,3.1856867,3.1050115,7776.6827786,10.544,1.23434,5590.5,4.4,12.526,0.950957644747093,908
470822809,3694.01,PC,2458812.951218,2.5400911,1.668,4260.0,5.00683,0.77,4245.0,4.49,12.6639,0.9507979967839805,909
364074068,1756.01,PC,2458764.851874,2.7830114,1.7406295,916.2640701,1.7104603,0.562607,3756.0,4.68309,12.0948,0.9507975517208873,910
404713783,4649.01,PC,2460233.687026,15.0758735,3.502,645.0,2.41942,1.01,5744.71,4.44026,10.1448,0.9507489392538357,911
468350765,7155.01,PC,2460477.353609,3.8949005,2.171,1071.0,2.15693,0.67,4718.0,4.66,11.8389,0.9504434774117654,912
134471108,2501.01,PC,2459203.653227,5.3262922,2.2585228,1501.6874101,2.6350944,0.658727,4066.0,4.60684,11.6751,0.9503697653168233,913
459189798,5777.01,PC,2459758.926644,6.9171675,2.038,1250.0,2.51967,0.67,4208.0,4.6,11.8799,0.9500775780725648,914
198186769,1291.01,PC,2459734.427241,7.16199,7.668,800.0,5.05452,1.81,6229.0,4.0,10.8722,0.9500606993427332,915
291517604,5148.01,PC,2460117.346088,5.0637114,6.023,4940.0,13.5595,1.91,5447.0,3.86,10.0143,0.949834628745403,916
431810418,5968.01,PC,2460583.854715,753.822332,4.495,520.0,1.90769,1.06,5940.0,4.42516,9.50492,0.9495493874449659,917
270347814,3138.01,PC,2458623.063561,2.8740048,1.592,25890.0,12.2262,0.74,4270.3,4.57,13.5117,0.949417162710067,918
387544178,5331.01,PC,2459517.930293,22.7545332,3.262,14960.0,11.7908,0.93,5580.0,4.5,12.4433,0.9494049291504246,919
231912935,215.01,PC,2458334.396978,26.2851404,2.7692779,975.2076991,3.082863,0.96445,5821.0,4.44094,10.5011,0.9493483396507333,920
242532142,6606.01,PC,2460092.591766,2.5354002,1.744,11001.0,15.299,1.34,5526.0,4.17,13.2738,0.9493165723049958,921
229786610,4113.01,PC,2459839.07625,22.1575175,3.374,837.0,2.17495,0.79,5174.0,4.58,11.101,0.9491750840385998,922
456260074,6249.01,PC,2458853.470005,1092.002299,5.604929,1689.5997267,3.1384101,0.751037,4813.0,4.57884,9.0449,0.9489254147570795,923
237332812,4352.01,PC,2458333.456166,11.8918633,4.78248,362.6899452,1.692303,0.834552,5461.0,4.57288,9.3391,0.9487518785239248,924
306990399,5034.01,PC,2459377.128539,8.7042937,2.726,2130.0,3.59413,0.77,5160.9,4.61,12.0635,0.9487111216510837,925
119638424,4724.01,PC,2459221.311524,3.572359,2.731,1300.0,3.43709,0.92,5730.0,4.52,11.2567,0.9485625760082195,926
409896170,2866.01,PC,2459251.0301,1.5728416,1.947,21020.0,12.7462,0.87,5288.0,4.52,13.2495,0.9481593580737286,927
32296259,6434.01,PC,2459987.239352,2.7775786,1.9,4270.0,4.50048,0.66,3982.0,4.6,12.2757,0.9481012575364949,928
287863314,6165.01,PC,2459852.213309,4.3172876,2.178,23720.0,9.68709,0.63,3744.0,4.63,14.2349,0.9479690813842642,929
196261799,6197.01,PC,2459880.365159,3.7294859,3.315,7112.0,9.77695,1.24,5719.9,4.26,12.5814,0.9479029793410642,930
431016234,7481.01,PC,2460807.939722,12.3832847,5.4046197,1735.0237682,2.5884906,0.615646,3894.0,4.63804,11.0962,0.9478069360742939,931
17538423,5682.01,PC,2459716.773324,3.1159994,3.966,6920.0,15.7497,1.6,6098.0,4.09,13.0266,0.9476893702668756,932
233855268,7021.01,PC,2459881.26001,49.5355004,8.483,5687.0,10.5617,1.33,6173.0,4.26,12.2564,0.9476483245615208,933
405689470,7288.01,PC,2460554.000941,7.9871247,2.382,1897.0,2.82685,0.68,4254.0,4.6,12.1096,0.947586430162596,934
298428237,4574.01,PC,2459823.526701,0.768988,0.512,870.0,2.01326,0.54,3734.0,4.69992,11.7495,0.947585402656009,935
229605891,4059.01,PC,2459768.585993,2.0381761,1.988,23020.0,13.0071,0.82,4928.0,4.52,13.084,0.9475439212848759,936
426122272,7242.01,PC,2460530.42933,2.9383886,3.088,13226.0,17.0131,1.54,6059.0,4.12,12.371,0.9473357886746782,937
441763252,4468.01,PC,2459848.554322,2.7708596,2.17,22640.0,12.2577,0.79,4975.0,4.55845,13.2847,0.947312335889912,938
313194972,4144.01,PC,2459744.991419,16.9020565,5.729,14890.0,11.3763,0.91,5442.0,4.49,11.9039,0.9472727205301851,939
339961200,724.01,PC,2458382.865527,3.21264,0.6006982,510.1236296,2.0575829,0.88283,5330.0,4.51,9.7333,0.9472622070298868,940
397423462,3084.01,PC,2459300.597866,5.1057571,2.616,10840.0,10.9206,1.01,5495.2,4.41,13.2733,0.9472543483037615,941
297950791,5045.01,PC,2459386.865879,3.4792084,3.545,8320.0,14.4016,1.57,6052.0,4.1,13.3209,0.9471639462736076,942
190822775,6166.01,PC,2459850.643171,1.8021196,2.407,15426.0,13.3235,1.1,6012.0,4.4,12.128,0.9471004268045816,943
269341832,6098.01,PC,2460010.125461,2.7297541,1.439,362.0,2.11652,1.08,5599.3,4.37,8.7699,0.9469970196244779,944
224596152,1734.01,PC,2458688.866362,28.8745078,4.4849765,584.5089133,2.7122882,0.988898,5773.0,4.46229,10.2713,0.9469028116914083,945
455737331,6250.01,PC,2458780.693422,1076.6094165,6.7803831,626.6130191,2.7512261,1.08752,5848.0,4.38886,9.51477,0.9468451704411861,946
334385701,3951.01,PC,2459849.974225,2.1861455,2.42,8780.0,11.5599,1.24,5342.0,4.22,13.3788,0.9467120031988826,947
31142436,7047.01,PC,2459199.606231,5.2729668,3.738,1177.0,2.56914,0.81,5294.0,4.58,11.7732,0.9466844554533336,948
435259601,4660.01,PC,2459523.062741,1.5090806,1.796,26050.0,14.3177,0.84,4674.0,4.46,13.2616,0.9466308825892752,949
39200363,2133.01,PC,2458985.882828,3.8266587,2.0605848,1181.8154296,2.4536347,0.716312,4175.0,4.54,10.8571,0.9465758545848809,950
136992839,5637.01,PC,2459629.323433,17.7916498,6.405,1550.0,5.67639,1.43,5803.0,4.14,11.9229,0.9465212540922223,951
123846039,883.01,PC,2459200.686728,10.0577297,3.65,4860.0,7.17665,1.01,5651.0,4.43,9.3722,0.9464461146863057,952
428988981,2144.01,PC,2460584.029269,37.3415931,5.351,766.0,2.1417,0.88,5452.0,4.53224,9.90667,0.9464221682339835,953
431899136,6881.01,PC,2459934.873589,1.9769396,3.021,11495.0,15.8982,1.65,6440.5,4.12,12.7034,0.9462245641322651,954
105616091,5636.01,PC,2459658.577043,4.2744435,1.958,1960.0,4.01981,0.9,5405.0,4.5,11.3476,0.9461813938412331,955
179687771,4824.01,PC,2459278.833839,5.124162,4.651,6630.0,13.6708,1.65,5750.0,4.01,12.8792,0.9461153138727121,956
363749415,3447.01,PC,2459382.731966,3.6562554,3.853,4970.0,10.421,1.51,5994.0,4.12,12.2152,0.9460895708830499,957
272768631,6659.01,PC,2460121.676241,7.3120981,1.428,1655.0,3.45268,0.8,5159.0,4.57,10.2443,0.9460483829115072,958
188865842,4955.01,PC,2459359.920886,3.1409607,1.284,10670.0,9.6232,0.83,4924.0,4.5,13.3356,0.9460202161979376,959
373612558,3801.01,PC,2459606.426277,5.8677921,3.400512,14083.5242428,12.8354727,1.04333,5565.6,4.39,12.9395,0.9460045246496068,960
72401290,4913.01,PC,2459332.199038,6.5430693,2.585,3820.0,4.75554,0.76,4689.0,4.55,12.3375,0.9460019618976818,961
1525480,2402.01,PC,2459276.117338,5.5094951,2.892,7700.0,8.55825,0.97,5519.0,4.45,12.2668,0.9459861181152327,962
292469572,6289.01,PC,2459905.132375,3.7077543,2.662,9913.0,11.5364,1.04,5620.2,4.4,13.2644,0.9459270087843181,963
278988097,4343.01,PC,2458411.639191,11.5418525,2.9492981,415.9874628,1.8822681,0.901955,6112.0,4.5884,11.255,0.9457771354812268,964
190986054,4248.01,PC,2458561.897544,5.1442317,5.856,4310.0,13.8382,2.09,5936.0,4.18,11.548,0.9456789945842791,965
38584799,6633.01,PC,2460149.073884,6.5479496,2.331,988.0,2.28629,0.73,4853.5,4.61,12.1821,0.945640857162598,966
244170332,5530.01,PC,2458382.170928,0.4774382,0.952523,423.1532826,1.118031,0.525437,3888.0,4.71522,11.3978,0.9456244545031979,967
384984325,6109.01,PC,2459908.090635,8.5386633,2.337,1730.0,4.04578,0.95,5416.1,4.49,10.3622,0.9455460960688389,968
440872576,3160.01,PC,2459355.823345,3.9712794,2.606,8670.0,15.3233,1.62,6200.0,4.09,11.9333,0.945476259197521,969
366120401,4039.01,PC,2459733.900505,4.7308142,3.062,8780.0,9.85689,1.05,5777.0,4.42,12.9186,0.9453033197954217,970
260761464,3589.01,PC,2459847.255364,3.0827487,3.763,14750.0,20.1593,1.61,7658.5,4.28,11.528,0.9452938793529028,971
254141733,6682.01,PC,2460127.201762,4.243624,3.8869543,2634.0168857,5.7584838,1.0,5372.0,4.438,11.3648,0.9452588621611381,972
368713985,6562.01,PC,2460071.647261,4.0947485,5.1910541,5981.4894009,17.3607607,2.1987801,5983.0,4.27,11.7584,0.9451272383220912,973
4486230,6880.01,PC,2460257.596462,14.9166631,3.709,659.0,1.92053,0.81,5434.0,4.6,10.2919,0.9448632943958066,974
372831381,5926.01,PC,2459823.759309,3.8116176,1.997,6560.0,7.38288,0.89,5430.0,4.52,12.0025,0.9446302148241105,975
273985865,1208.03,PC,2458341.801726,17.726449,3.4404719,747.7725499,2.261664,0.823019,5626.0,4.56195,10.5924,0.9445799784054894,976
288421619,7166.01,PC,2460537.646846,12.9228111,1.5980207,8723.2564459,2.1004549,0.223377,3166.0,5.02476,13.123,0.9445508411952335,977
233533589,7291.01,PC,2460620.739957,23.9712428,1.645,2387.0,4.14138,0.88,5238.0,4.5,12.2089,0.9444263546942149,978
142171554,6540.01,PC,2460035.449501,4.5127799,3.11,7453.0,10.6956,1.25,5643.0,4.25,13.4905,0.9443001134199027,979
383214426,5889.01,PC,2459823.071657,2.4013188,1.988,27340.0,12.4643,0.72,4224.0,4.54,12.9722,0.944296860365528,980
232635922,1745.01,PC,2459653.478364,5.984871,2.2695614,2583.7788262,3.4443503,0.424468,3759.0,4.80439,12.7963,0.9441487661390815,981
281987399,2786.01,PC,2459219.995187,3.7576217,4.483,7680.0,16.0563,1.89,5605.0,3.88,13.3318,0.9440099302236,982
156199502,2105.01,PC,2459422.272665,15.9152686,1.1393111,652.5574248,2.2277479,0.821067,4718.0,4.49012,9.8565,0.9439567158614804,983
382463648,296.01,PC,2459062.764146,25.2580075,3.7100519,8447.1702956,8.7026468,0.946086,5290.0,4.45,13.1066,0.9439083472075397,984
113804153,5369.01,PC,2460211.074094,4.2460352,4.4619131,7633.4520662,14.2200993,1.55863,5905.5,4.08,13.1765,0.9436691775613847,985
438073782,5091.01,PC,2459546.828897,3.6413702,3.705,11340.0,16.4955,1.5,6832.0,4.2575,11.4438,0.943551168292942,986
402848417,7146.01,PC,2460452.349237,28.4664618,5.958,4267.0,9.21955,1.54,5888.0,4.09,12.2041,0.9434038204101016,987
345596003,7124.01,PC,2460448.586834,2.6414334,2.508,19204.0,13.6255,1.06,5753.0,4.4,13.3745,0.9434032887376907,988
447088034,4568.01,PC,2460121.465283,14.0063765,1.971,300.0,2.26316,1.33,5899.0,4.22221,6.9608,0.9433491179946839,989
192969211,5591.01,PC,2459599.966864,12.8665269,6.599,1930.0,4.59403,1.05,5465.0,4.38,12.1721,0.9433457777524955,990
